0.94301796	0.842441261	0.574171782
0.949019611	0.858823538	0.588235319
0.913870752	0.858823538	0.566448808
0.878721833	0.858823538	0.544662356
0.843572974	0.858823538	0.522875845
0.808424115	0.858823538	0.501089334
0.773275256	0.858823538	0.479302853
0.738126338	0.858823538	0.457516372
0.702977479	0.858823538	0.435729861
0.667828619	0.858823538	0.41394338
0.63267976	0.858823538	0.392156869
0.597530842	0.858823538	0.370370388
0.562381983	0.858823538	0.348583907
0.527233124	0.858823538	0.326797396
0.492084235	0.858823538	0.305010915
0.456935376	0.858823538	0.283224404
0.421786487	0.858823538	0.261437923
0.386637628	0.858823538	0.239651427
0.351488739	0.858823538	0.217864931
0.31633988	0.858823538	0.196078435
0.281190991	0.858823538	0.174291953
0.246042117	0.858823538	0.152505457
0.210893244	0.858823538	0.130718961
0.17574437	0.858823538	0.108932465
0.140595496	0.858823538	0.087145977
0.105446622	0.858823538	0.065359481
0.070297748	0.858823538	0.043572988
0.035148874	0.858823538	0.021786494
0	0.858823538	0
0	0.846087515	0
0	0.833351493	0
0	0.82061547	0
0	0.807879448	0
0	0.795143425	0
0	0.782407403	0
0	0.769671381	0
0	0.756935358	0
0	0.744199336	0
0	0.731463313	0
0	0.718727291	0
0	0.705991268	0
0	0.693255246	0
0	0.680519283	0
0	0.66778326	0
0	0.655047238	0
0	0.642311215	0
0	0.629575193	0
0	0.61683917	0
0	0.604103148	0
0	0.591367126	0
0	0.578631103	0
0	0.565895081	0
0	0.553159058	0
0	0.540423036	0
0	0.527687013	0
0	0.514950991	0
0	0.514215708	0
0	0.513480425	0
0	0.512745082	0
0	0.512009799	0
0	0.511274517	0
0	0.510539234	0
0	0.509803951	0
0	0.509068608	0
0	0.508333325	0
0	0.507598042	0
0	0.50686276	0
0	0.506127477	0
0	0.505392134	0
0	0.504656851	0
0	0.503921568	0
0	0.503186285	0
0	0.502451003	0
0	0.50171566	0
0	0.500980377	0
0	0.500245094	0
0	0.499509811	0
0	0.498774499	0
0	0.498039216	0

